game,date,num_1,num_X,num_2,link
Leicester City - West Bromwich Albion,2026-01-05T20:00:00Z,2.5,3.49,2.76,https://www.pinnacle.com/en/soccer/leagues/1977
Blackburn Rovers - Charlton Athletic,2026-01-04T15:00:00Z,2.11,3.2,3.79,https://www.pinnacle.com/en/soccer/leagues/1977
Birmingham City - Coventry City,2026-01-04T12:00:00Z,2.61,3.44,2.67,https://www.pinnacle.com/en/soccer/leagues/1977
Queens Park Rangers - Sheffield Wednesday,2026-01-04T12:00:00Z,1.42,4.69,7.08,https://www.pinnacle.com/en/soccer/leagues/1977
Derby County - Wrexham,2026-01-04T15:00:00Z,2.36,3.2,3.2,https://www.pinnacle.com/en/soccer/leagues/1977
Norwich City - Stoke City,2026-01-04T15:00:00Z,2.16,3.55,3.27,https://www.pinnacle.com/en/soccer/leagues/1977
Bristol City - Preston North End,2026-01-04T15:00:00Z,1.88,3.66,4.06,https://www.pinnacle.com/en/soccer/leagues/1977
Hull City - Watford,2026-01-04T15:00:00Z,2.83,3.3,2.55,https://www.pinnacle.com/en/soccer/leagues/1977
Middlesbrough - Southampton,2026-01-04T15:00:00Z,2.14,3.75,3.15,https://www.pinnacle.com/en/soccer/leagues/1977
Portsmouth - Ipswich Town,2026-01-04T15:00:00Z,5.13,3.76,1.68,https://www.pinnacle.com/en/soccer/leagues/1977
Sheffield United - Oxford United,2026-01-04T12:00:00Z,1.45,4.55,6.72,https://www.pinnacle.com/en/soccer/leagues/1977
Millwall - Swansea City,2026-01-04T15:00:00Z,2.16,3.25,3.57,https://www.pinnacle.com/en/soccer/leagues/1977
Uniao Paredes - Sanjoanense,2026-01-04T17:30:00Z,1.72,3.41,5.07,https://www.pinnacle.com/en/soccer/leagues/215023
Lusitano GC - Sporting Covilha,2026-01-04T15:00:00Z,1.69,3.55,5.03,https://www.pinnacle.com/en/soccer/leagues/215023
Os Belenenses - Amora,2026-01-03T15:00:00Z,1.67,3.62,5.08,https://www.pinnacle.com/en/soccer/leagues/215023
Atletico CP - Academica,2026-01-04T15:00:00Z,2.66,3.14,2.69,https://www.pinnacle.com/en/soccer/leagues/215023
Sao Joao de Ver - Amarante,2026-01-04T15:00:00Z,2.38,3.19,3.02,https://www.pinnacle.com/en/soccer/leagues/215023
Santarem - 1 Dezembro,2026-01-04T11:00:00Z,1.98,3.07,4.22,https://www.pinnacle.com/en/soccer/leagues/215023
Braga II - AD Marco 09,2026-01-04T11:00:00Z,2.42,2.85,3.32,https://www.pinnacle.com/en/soccer/leagues/215023
Fafe - Varzim,2026-01-04T15:00:00Z,2.35,3.21,3.04,https://www.pinnacle.com/en/soccer/leagues/215023
Trofense - Vitoria Guimaraes II,2026-01-04T11:00:00Z,1.87,3.34,4.27,https://www.pinnacle.com/en/soccer/leagues/215023
Mafra - Caldas,2026-01-03T17:30:00Z,1.9,3.32,4.16,https://www.pinnacle.com/en/soccer/leagues/215023
Bastia - Grenoble,2026-01-03T19:00:00Z,2.16,3.21,3.57,https://www.pinnacle.com/en/soccer/leagues/2037
Le Mans - Saint-Etienne,2026-01-03T19:00:00Z,2.94,3.45,2.36,https://www.pinnacle.com/en/soccer/leagues/2037
Pau FC - Rodez,2026-01-03T19:00:00Z,2.19,3.5,3.2,https://www.pinnacle.com/en/soccer/leagues/2037
Amiens - Nancy,2026-01-03T19:00:00Z,3.85,3.33,2.01,https://www.pinnacle.com/en/soccer/leagues/2037
Troyes - Red Star,2026-01-03T13:00:00Z,1.89,3.23,4.79,https://www.pinnacle.com/en/soccer/leagues/2037
Clermont - Stade Lavallois,2026-01-03T19:00:00Z,2.68,3.0,2.88,https://www.pinnacle.com/en/soccer/leagues/2037
Reims - Annecy,2026-01-03T19:00:00Z,1.79,3.55,4.56,https://www.pinnacle.com/en/soccer/leagues/2037
Montpellier - Dunkerque,2026-01-05T19:45:00Z,2.34,3.21,3.16,https://www.pinnacle.com/en/soccer/leagues/2037
Guingamp - Boulogne,2026-01-03T19:00:00Z,1.92,3.49,3.99,https://www.pinnacle.com/en/soccer/leagues/2037
Bournemouth - Tottenham Hotspur,2026-01-07T19:30:00Z,2.01,3.86,3.39,https://www.pinnacle.com/en/soccer/leagues/1980
Newcastle United - Leeds United,2026-01-07T20:15:00Z,1.7,3.73,5.02,https://www.pinnacle.com/en/soccer/leagues/1980
Everton - Wolverhampton,2026-01-07T19:30:00Z,1.7,3.65,5.15,https://www.pinnacle.com/en/soccer/leagues/1980
Newcastle United - Crystal Palace,2026-01-04T15:00:00Z,1.71,4.04,4.86,https://www.pinnacle.com/en/soccer/leagues/1980
Burnley - Manchester United,2026-01-07T20:15:00Z,4.56,3.88,1.74,https://www.pinnacle.com/en/soccer/leagues/1980
Brentford - Sunderland,2026-01-07T19:30:00Z,1.88,3.44,4.36,https://www.pinnacle.com/en/soccer/leagues/1980
Arsenal - Liverpool,2026-01-08T20:00:00Z,1.62,4.21,5.03,https://www.pinnacle.com/en/soccer/leagues/1980
West Ham United - Nottingham Forest,2026-01-06T20:00:00Z,2.97,3.44,2.37,https://www.pinnacle.com/en/soccer/leagues/1980
Fulham - Chelsea,2026-01-07T19:30:00Z,3.42,3.55,2.1,https://www.pinnacle.com/en/soccer/leagues/1980
Leeds United - Manchester United,2026-01-04T12:30:00Z,2.71,3.57,2.61,https://www.pinnacle.com/en/soccer/leagues/1980
Manchester City - Chelsea,2026-01-04T17:30:00Z,1.65,4.66,4.64,https://www.pinnacle.com/en/soccer/leagues/1980
Wolverhampton - West Ham United,2026-01-03T15:00:00Z,2.53,3.44,2.88,https://www.pinnacle.com/en/soccer/leagues/1980
Aston Villa - Nottingham Forest,2026-01-03T12:30:00Z,1.8,3.74,4.68,https://www.pinnacle.com/en/soccer/leagues/1980
Bournemouth - Arsenal,2026-01-03T17:30:00Z,6.15,5.03,1.48,https://www.pinnacle.com/en/soccer/leagues/1980
Everton - Brentford,2026-01-04T15:00:00Z,2.45,3.16,3.24,https://www.pinnacle.com/en/soccer/leagues/1980
Crystal Palace - Aston Villa,2026-01-07T19:30:00Z,2.59,3.44,2.68,https://www.pinnacle.com/en/soccer/leagues/1980
Brighton - Burnley,2026-01-03T15:00:00Z,1.48,4.64,6.73,https://www.pinnacle.com/en/soccer/leagues/1980
Manchester City - Brighton,2026-01-07T19:30:00Z,1.39,5.35,6.69,https://www.pinnacle.com/en/soccer/leagues/1980
Tottenham Hotspur - Sunderland,2026-01-04T15:00:00Z,1.83,3.85,4.39,https://www.pinnacle.com/en/soccer/leagues/1980
Fulham - Liverpool,2026-01-04T15:00:00Z,3.75,3.84,1.97,https://www.pinnacle.com/en/soccer/leagues/1980
Darlington - Macclesfield,2026-01-03T15:00:00Z,2.51,3.64,2.47,https://www.pinnacle.com/en/soccer/leagues/1951
Radcliffe - Oxford City,2026-01-03T15:00:00Z,1.37,4.94,6.78,https://www.pinnacle.com/en/soccer/leagues/1951
Bedford Town - AFC Fylde,2026-01-03T15:00:00Z,4.64,4.29,1.59,https://www.pinnacle.com/en/soccer/leagues/1951
Spennymoor Town - Telford United,2026-01-03T15:00:00Z,2.15,3.84,2.83,https://www.pinnacle.com/en/soccer/leagues/1951
Merthyr Town - Kings Lynn Town,2026-01-03T15:00:00Z,2.27,3.48,2.84,https://www.pinnacle.com/en/soccer/leagues/1951
Buxton - South Shields,2026-01-03T15:00:00Z,2.86,3.79,2.15,https://www.pinnacle.com/en/soccer/leagues/1951
Kidderminster Harriers - Curzon Ashton,2026-01-03T15:00:00Z,1.49,4.22,5.98,https://www.pinnacle.com/en/soccer/leagues/1951
Peterborough Sports - Marine,2026-01-03T15:00:00Z,2.51,3.39,2.61,https://www.pinnacle.com/en/soccer/leagues/1951
Alfreton Town - Hereford,2026-01-03T15:00:00Z,2.34,3.49,2.75,https://www.pinnacle.com/en/soccer/leagues/1951
Southport - Scarborough Athletic,2026-01-03T15:00:00Z,2.44,3.4,2.67,https://www.pinnacle.com/en/soccer/leagues/1951
Chorley - Leamington,2026-01-03T15:00:00Z,1.35,4.78,7.83,https://www.pinnacle.com/en/soccer/leagues/1951
Chester - Worksop Town,2026-01-03T15:00:00Z,1.93,3.68,3.49,https://www.pinnacle.com/en/soccer/leagues/1951
Newcastle United - Manchester City,2026-01-13T20:00:00Z,3.23,3.65,2.14,https://www.pinnacle.com/en/soccer/leagues/1982
Chelsea - Arsenal,2026-01-14T20:00:00Z,3.06,3.38,2.34,https://www.pinnacle.com/en/soccer/leagues/1982
Ironi Beit Dagan - Hapoel Kiryat Ono,2026-01-02T11:00:00Z,2.99,3.33,2.12,https://www.pinnacle.com/en/soccer/leagues/198331
Charleroi - Standard Liege,2026-01-18T17:30:00Z,1.93,3.05,4.82,https://www.pinnacle.com/en/soccer/leagues/1817
Sint Truidense - Oud-Heverlee Leuven,2026-01-18T18:15:00Z,1.76,3.82,4.48,https://www.pinnacle.com/en/soccer/leagues/1817
Zulte Waregem - Genk,2026-01-17T15:00:00Z,3.59,3.75,1.97,https://www.pinnacle.com/en/soccer/leagues/1817
KVC Westerlo - Cercle Brugge,2026-01-17T17:15:00Z,2.08,3.86,3.2,https://www.pinnacle.com/en/soccer/leagues/1817
Union Saint-Gilloise - Mechelen,2026-01-17T19:45:00Z,1.32,5.52,8.27,https://www.pinnacle.com/en/soccer/leagues/1817
Club Brugge - RAAL La Louviere,2026-01-16T19:45:00Z,1.34,5.25,8.17,https://www.pinnacle.com/en/soccer/leagues/1817
Gent - Anderlecht,2026-01-18T12:30:00Z,2.95,3.42,2.39,https://www.pinnacle.com/en/soccer/leagues/1817
Dender - Royal Antwerp,2026-01-18T15:00:00Z,3.1,3.3,2.36,https://www.pinnacle.com/en/soccer/leagues/1817
Pro Vercelli - Pro Patria,2026-01-03T16:30:00Z,1.88,3.15,4.33,https://www.pinnacle.com/en/soccer/leagues/217401
Internazionale U23 - Novara,2026-01-04T13:30:00Z,2.35,2.99,3.15,https://www.pinnacle.com/en/soccer/leagues/217401
Lumezzane - Vicenza,2026-01-04T13:30:00Z,5.8,3.54,1.61,https://www.pinnacle.com/en/soccer/leagues/217401
Triestina - Alcione,2026-01-05T19:30:00Z,2.16,3.18,3.33,https://www.pinnacle.com/en/soccer/leagues/217401
Trento - Giana Erminio,2026-01-03T13:30:00Z,2.08,3.03,3.74,https://www.pinnacle.com/en/soccer/leagues/217401
Cittadella - Virtus Verona,2026-01-03T13:30:00Z,1.68,3.44,5.18,https://www.pinnacle.com/en/soccer/leagues/217401
Ospitaletto - Lecco,2026-01-03T16:30:00Z,2.97,2.93,2.5,https://www.pinnacle.com/en/soccer/leagues/217401
Dolomiti Bellunesi - Albinoleffe,2026-01-04T16:30:00Z,2.64,3.04,2.71,https://www.pinnacle.com/en/soccer/leagues/217401
Arzignano Valchiampo - Brescia,2026-01-04T13:30:00Z,4.41,3.04,1.92,https://www.pinnacle.com/en/soccer/leagues/217401
Renate - Pergolettese,2026-01-03T16:30:00Z,1.99,2.96,4.21,https://www.pinnacle.com/en/soccer/leagues/217401
Masfut - Gulf United,2026-01-03T12:50:00Z,2.63,3.13,2.51,https://www.pinnacle.com/en/soccer/leagues/2625
Holstein Kiel - Stuttgart,2026-02-04T19:45:00Z,6.05,4.51,1.47,https://www.pinnacle.com/en/soccer/leagues/2067
Hertha BSC - Freiburg,2026-02-10T19:45:00Z,3.51,3.66,1.98,https://www.pinnacle.com/en/soccer/leagues/2067
Bayern Munich - RB Leipzig,2026-02-11T19:45:00Z,1.28,5.53,8.58,https://www.pinnacle.com/en/soccer/leagues/2067
Bayer Leverkusen - St. Pauli,2026-02-03T19:45:00Z,1.47,4.58,5.95,https://www.pinnacle.com/en/soccer/leagues/2067
Winterthur - St. Gallen,2026-01-17T17:00:00Z,4.12,4.1,1.76,https://www.pinnacle.com/en/soccer/leagues/2517
Servette - FC Zurich,2026-01-18T13:00:00Z,1.82,3.67,4.35,https://www.pinnacle.com/en/soccer/leagues/2517
Grasshopper Club Zurich - Thun,2026-01-18T15:30:00Z,3.14,3.26,2.36,https://www.pinnacle.com/en/soccer/leagues/2517
Young Boys - Lausanne-Sport,2026-01-17T19:30:00Z,1.86,3.75,4.01,https://www.pinnacle.com/en/soccer/leagues/2517
Basel - Sion,2026-01-18T15:30:00Z,1.66,4.16,4.71,https://www.pinnacle.com/en/soccer/leagues/2517
FC Luzern - FC Lugano,2026-01-17T17:00:00Z,2.87,3.18,2.59,https://www.pinnacle.com/en/soccer/leagues/2517
Kelantan United - Kuching City,2026-01-02T13:00:00Z,13.04,5.36,1.23,https://www.pinnacle.com/en/soccer/leagues/2234
Kelantan United - Kuching City,2026-01-02T13:00:00Z,13.04,5.36,1.23,https://www.pinnacle.com/en/soccer/leagues/2234
Atlas - Puebla,2026-01-10T03:00:00Z,2.25,3.42,3.19,https://www.pinnacle.com/en/soccer/leagues/2242
Santos Laguna - Necaxa,2026-01-11T01:00:00Z,3.74,4.04,1.86,https://www.pinnacle.com/en/soccer/leagues/2242
Mazatlan - FC Juarez,2026-01-10T00:00:00Z,2.97,3.28,2.45,https://www.pinnacle.com/en/soccer/leagues/2242
Club Leon - Cruz Azul,2026-01-11T01:00:00Z,4.52,3.9,1.74,https://www.pinnacle.com/en/soccer/leagues/2242
Club Tijuana - Club America,2026-01-10T03:00:00Z,3.88,3.92,1.85,https://www.pinnacle.com/en/soccer/leagues/2242
Chivas Guadalajara - Pachuca,2026-01-10T23:00:00Z,1.87,3.57,4.2,https://www.pinnacle.com/en/soccer/leagues/2242
Pumas UNAM - Queretaro,2026-01-11T18:00:00Z,1.46,4.37,6.94,https://www.pinnacle.com/en/soccer/leagues/2242
Monterrey - Deportivo Toluca,2026-01-11T03:00:00Z,1.99,3.25,3.4,https://www.pinnacle.com/en/soccer/leagues/2242
Atletico San Luis - Tigres UANL,2026-01-12T01:00:00Z,3.98,3.57,1.92,https://www.pinnacle.com/en/soccer/leagues/2242
Heaton Stannington - Ashington,2026-01-02T19:45:00Z,1.26,5.09,7.36,https://www.pinnacle.com/en/soccer/leagues/201373
Clyde - Forfar Athletic,2026-01-03T15:00:00Z,1.79,3.55,4.11,https://www.pinnacle.com/en/soccer/leagues/2419
Stirling Albion - Annan Athletic,2026-01-03T15:00:00Z,3.32,3.48,2.02,https://www.pinnacle.com/en/soccer/leagues/2419
Spartans - Dumbarton,2026-01-03T15:00:00Z,1.82,3.57,3.92,https://www.pinnacle.com/en/soccer/leagues/2419
Stranraer - Edinburgh City,2026-01-03T15:00:00Z,2.35,3.35,2.78,https://www.pinnacle.com/en/soccer/leagues/2419
Elgin City - East Kilbride,2026-01-03T15:00:00Z,2.52,3.46,2.51,https://www.pinnacle.com/en/soccer/leagues/2419
UD Logrones - Alfaro,2026-01-04T16:00:00Z,1.36,4.56,7.65,https://www.pinnacle.com/en/soccer/leagues/2465
Beasain - Naxara,2026-01-04T11:00:00Z,2.05,3.15,3.56,https://www.pinnacle.com/en/soccer/leagues/2465
Mutilvera - SD Logrones,2026-01-04T16:30:00Z,3.13,3.01,2.31,https://www.pinnacle.com/en/soccer/leagues/2465
Real Union Club de Irun - Ejea,2026-01-04T11:00:00Z,1.47,3.86,6.93,https://www.pinnacle.com/en/soccer/leagues/2465
Eibar II - Utebo,2026-01-04T15:00:00Z,2.32,2.87,3.26,https://www.pinnacle.com/en/soccer/leagues/2465
Alaves II - Deportivo Aragon,2026-01-04T11:00:00Z,1.57,3.37,6.69,https://www.pinnacle.com/en/soccer/leagues/2465
Ebro - Tudelano,2026-01-04T14:45:00Z,2.47,2.67,3.28,https://www.pinnacle.com/en/soccer/leagues/2465
Gernika - Basconia,2026-01-04T16:00:00Z,1.69,3.88,4.22,https://www.pinnacle.com/en/soccer/leagues/2465
Sestao River - Amorebieta,2026-01-04T16:30:00Z,1.66,3.42,5.24,https://www.pinnacle.com/en/soccer/leagues/2465
Union Berlin - Mainz 05,2026-01-10T14:30:00Z,2.16,3.25,3.73,https://www.pinnacle.com/en/soccer/leagues/1842
Bayern Munich - Wolfsburg,2026-01-11T16:30:00Z,1.14,10.25,13.99,https://www.pinnacle.com/en/soccer/leagues/1842
FC Koln - Bayern Munich,2026-01-14T19:30:00Z,8.3,6.32,1.27,https://www.pinnacle.com/en/soccer/leagues/1842
Stuttgart - Eintracht Frankfurt,2026-01-13T17:30:00Z,1.82,3.94,4.0,https://www.pinnacle.com/en/soccer/leagues/1842
Hoffenheim - Borussia Monchengladbach,2026-01-14T19:30:00Z,1.87,3.88,3.84,https://www.pinnacle.com/en/soccer/leagues/1842
Werder Bremen - Hoffenheim,2026-01-10T14:30:00Z,2.86,3.69,2.39,https://www.pinnacle.com/en/soccer/leagues/1842
RB Leipzig - Freiburg,2026-01-14T19:30:00Z,1.81,3.93,4.08,https://www.pinnacle.com/en/soccer/leagues/1842
Eintracht Frankfurt - Borussia Dortmund,2026-01-09T19:30:00Z,3.37,3.77,2.09,https://www.pinnacle.com/en/soccer/leagues/1842
Heidenheim - FC Koln,2026-01-10T14:30:00Z,2.97,3.61,2.35,https://www.pinnacle.com/en/soccer/leagues/1842
Mainz 05 - Heidenheim,2026-01-13T19:30:00Z,1.71,3.65,5.13,https://www.pinnacle.com/en/soccer/leagues/1842
Borussia Dortmund - Werder Bremen,2026-01-13T19:30:00Z,1.36,5.33,7.32,https://www.pinnacle.com/en/soccer/leagues/1842
Wolfsburg - St. Pauli,2026-01-14T17:30:00Z,1.87,3.7,4.05,https://www.pinnacle.com/en/soccer/leagues/1842
Borussia Monchengladbach - Augsburg,2026-01-11T14:30:00Z,2.0,3.72,3.71,https://www.pinnacle.com/en/soccer/leagues/1842
Hamburger SV - Bayer Leverkusen,2026-01-13T19:30:00Z,3.44,3.69,2.04,https://www.pinnacle.com/en/soccer/leagues/1842
Bayer Leverkusen - Stuttgart,2026-01-10T17:30:00Z,1.94,4.04,3.58,https://www.pinnacle.com/en/soccer/leagues/1842
Freiburg - Hamburger SV,2026-01-10T14:30:00Z,1.83,3.53,4.74,https://www.pinnacle.com/en/soccer/leagues/1842
St. Pauli - RB Leipzig,2026-01-10T14:30:00Z,3.94,3.7,1.93,https://www.pinnacle.com/en/soccer/leagues/1842
Augsburg - Union Berlin,2026-01-15T19:30:00Z,2.42,3.2,3.09,https://www.pinnacle.com/en/soccer/leagues/1842
Aveley - Canvey Island,2026-01-02T19:45:00Z,1.58,4.38,4.19,https://www.pinnacle.com/en/soccer/leagues/11697
Dordrecht - Helmond Sport,2026-01-09T19:00:00Z,2.04,3.63,3.35,https://www.pinnacle.com/en/soccer/leagues/1929
RKC Waalwijk - Jong Utrecht,2026-01-10T15:30:00Z,1.53,4.63,5.04,https://www.pinnacle.com/en/soccer/leagues/1929
Vitesse Arnhem - FC Eindhoven,2026-01-09T19:00:00Z,1.88,3.72,3.8,https://www.pinnacle.com/en/soccer/leagues/1929
Roda JC - VVV Venlo,2026-01-11T11:15:00Z,1.74,3.59,4.7,https://www.pinnacle.com/en/soccer/leagues/1929
Emmen - Cambuur Leeuwaarden,2026-01-09T19:00:00Z,3.0,3.69,2.19,https://www.pinnacle.com/en/soccer/leagues/1929
Jong PSV - TOP Oss,2026-01-12T19:00:00Z,2.09,3.95,3.03,https://www.pinnacle.com/en/soccer/leagues/1929
Willem II - ADO Den Haag,2026-01-09T19:00:00Z,3.85,4.01,1.79,https://www.pinnacle.com/en/soccer/leagues/1929
De Graafschap - Den Bosch,2026-01-11T13:30:00Z,1.71,4.71,3.69,https://www.pinnacle.com/en/soccer/leagues/1929
Maastricht - Almere City,2026-01-09T19:00:00Z,4.45,4.27,1.64,https://www.pinnacle.com/en/soccer/leagues/1929
Jong AZ Alkmaar - Jong Ajax,2026-01-12T19:00:00Z,1.58,4.48,4.7,https://www.pinnacle.com/en/soccer/leagues/1929
Tonbridge Angels - Dorking Wanderers,2026-01-03T15:00:00Z,3.88,4.41,1.68,https://www.pinnacle.com/en/soccer/leagues/1952
Totton - Enfield Town,2026-01-03T15:00:00Z,1.83,3.7,3.78,https://www.pinnacle.com/en/soccer/leagues/1952
Bath City - Ebbsfleet United,2026-01-03T15:00:00Z,2.66,3.26,2.53,https://www.pinnacle.com/en/soccer/leagues/1952
Hornchurch - Salisbury,2026-01-03T15:00:00Z,1.69,3.77,4.5,https://www.pinnacle.com/en/soccer/leagues/1952
Slough Town - Eastbourne Borough,2026-01-03T15:00:00Z,2.67,3.34,2.48,https://www.pinnacle.com/en/soccer/leagues/1952
Hemel Hempstead Town - Dagenham and Redbridge,2026-01-03T15:00:00Z,2.34,3.17,2.98,https://www.pinnacle.com/en/soccer/leagues/1952
Hampton and Richmond Borough - Chesham United,2026-01-03T15:00:00Z,2.3,3.51,2.8,https://www.pinnacle.com/en/soccer/leagues/1952
Weston Super Mare - Farnborough,2026-01-03T15:00:00Z,1.67,3.83,4.61,https://www.pinnacle.com/en/soccer/leagues/1952
Dover Athletic - Torquay United,2026-01-03T15:00:00Z,4.6,4.07,1.62,https://www.pinnacle.com/en/soccer/leagues/1952
Worthing - Chippenham Town,2026-01-03T15:00:00Z,1.23,6.27,9.42,https://www.pinnacle.com/en/soccer/leagues/1952
Horsham - Maidenhead United,2026-01-03T15:00:00Z,2.83,3.51,2.27,https://www.pinnacle.com/en/soccer/leagues/1952
Chelmsford City - Maidstone United,2026-01-03T15:00:00Z,2.7,3.14,2.57,https://www.pinnacle.com/en/soccer/leagues/1952
Wycombe Wanderers - AFC Wimbledon,2026-01-04T15:00:00Z,1.87,3.5,4.22,https://www.pinnacle.com/en/soccer/leagues/1957
Stevenage - Leyton Orient,2026-01-04T15:00:00Z,2.01,3.36,3.82,https://www.pinnacle.com/en/soccer/leagues/1957
Doncaster Rovers - Luton Town,2026-01-04T15:00:00Z,3.04,3.53,2.26,https://www.pinnacle.com/en/soccer/leagues/1957
Port Vale - Barnsley,2026-01-04T15:00:00Z,2.69,3.28,2.65,https://www.pinnacle.com/en/soccer/leagues/1957
Huddersfield Town - Exeter City,2026-01-04T15:00:00Z,1.67,3.79,5.03,https://www.pinnacle.com/en/soccer/leagues/1957
Bolton Wanderers - Northampton Town,2026-01-04T12:00:00Z,1.36,5.12,7.66,https://www.pinnacle.com/en/soccer/leagues/1957
Lincoln City - Peterborough United,2026-01-04T12:00:00Z,1.94,3.61,3.77,https://www.pinnacle.com/en/soccer/leagues/1957
Reading - Stockport County,2026-01-04T15:00:00Z,2.49,3.48,2.74,https://www.pinnacle.com/en/soccer/leagues/1957
Blackpool - Bradford City,2026-01-04T15:00:00Z,2.75,3.21,2.64,https://www.pinnacle.com/en/soccer/leagues/1957
Rotherham United - Mansfield Town,2026-01-04T15:00:00Z,2.72,3.16,2.7,https://www.pinnacle.com/en/soccer/leagues/1957
Cardiff City - Wigan Athletic,2026-01-04T15:00:00Z,1.68,3.78,4.96,https://www.pinnacle.com/en/soccer/leagues/1957
Plymouth Argyle - Burton Albion,2026-01-04T15:00:00Z,2.16,3.55,3.21,https://www.pinnacle.com/en/soccer/leagues/1957
Attram De Visser - WAFA,2026-01-02T15:00:00Z,1.85,3.21,3.96,https://www.pinnacle.com/en/soccer/leagues/238504
Sekondi Eleven Wise - Sefwi All Stars FC,2026-01-02T15:00:00Z,1.93,3.68,3.1,https://www.pinnacle.com/en/soccer/leagues/238504
Hearts II - Stirling University,2026-01-02T19:45:00Z,2.79,3.68,2.13,https://www.pinnacle.com/en/soccer/leagues/283715
Barcelona - Athletic Bilbao,2026-01-07T19:00:00Z,1.56,4.13,5.79,https://www.pinnacle.com/en/soccer/leagues/2463
Atletico Madrid - Real Madrid,2026-01-08T19:00:00Z,2.62,3.76,2.49,https://www.pinnacle.com/en/soccer/leagues/2463
Sitra - Al Shabab Manama,2026-01-02T13:25:00Z,16.46,4.82,1.23,https://www.pinnacle.com/en/soccer/leagues/1797
Al Riffa - Malkiya Club,2026-01-03T16:00:00Z,1.49,4.06,5.98,https://www.pinnacle.com/en/soccer/leagues/1797
Al-Najma - Bahrain SC,2026-01-03T13:25:00Z,1.71,3.65,4.38,https://www.pinnacle.com/en/soccer/leagues/1797
Sitra - Al Shabab Manama,2026-01-02T13:25:00Z,16.46,4.82,1.23,https://www.pinnacle.com/en/soccer/leagues/1797
Al Muharraq - Al-Khaldiya,2026-01-02T16:00:00Z,2.04,3.44,3.44,https://www.pinnacle.com/en/soccer/leagues/1797
Al Budaiya - A'Ali,2026-01-02T16:00:00Z,2.54,3.13,2.79,https://www.pinnacle.com/en/soccer/leagues/1797
Adelaide United - Central Coast Mariners,2026-01-04T05:50:00Z,2.02,3.67,3.32,https://www.pinnacle.com/en/soccer/leagues/10030
Perth Glory - Newcastle Jets,2026-01-03T10:00:00Z,2.18,3.63,3.12,https://www.pinnacle.com/en/soccer/leagues/10030
Western Sydney Wanderers - Canberra United,2026-01-03T06:00:00Z,4.26,3.75,1.79,https://www.pinnacle.com/en/soccer/leagues/10030
Brisbane Roar - Wellington Phoenix,2026-01-03T08:45:00Z,2.94,3.82,2.2,https://www.pinnacle.com/en/soccer/leagues/10030
Melbourne City - Sydney FC,2026-01-04T06:00:00Z,1.29,5.52,8.48,https://www.pinnacle.com/en/soccer/leagues/10030
Citta Di Pontedera - Torres,2026-01-03T13:30:00Z,3.25,2.98,2.3,https://www.pinnacle.com/en/soccer/leagues/217400
Forli - Arezzo,2026-01-03T16:30:00Z,5.15,3.62,1.65,https://www.pinnacle.com/en/soccer/leagues/217400
Vis Pesaro - Pineto,2026-01-03T19:30:00Z,2.26,3.05,3.25,https://www.pinnacle.com/en/soccer/leagues/217400
Campobasso - Ravenna,2026-01-04T13:30:00Z,3.34,3.05,2.22,https://www.pinnacle.com/en/soccer/leagues/217400
Gubbio - Rimini,2026-01-03T13:30:00Z,1.71,3.25,5.36,https://www.pinnacle.com/en/soccer/leagues/217400
Ternana - Livorno,2026-01-04T19:30:00Z,1.65,3.46,5.45,https://www.pinnacle.com/en/soccer/leagues/217400
Juventus Next Gen - Carpi,2026-01-03T13:30:00Z,2.33,2.93,3.25,https://www.pinnacle.com/en/soccer/leagues/217400
Guidonia Montecelio - Perugia,2026-01-04T16:30:00Z,2.36,2.86,3.29,https://www.pinnacle.com/en/soccer/leagues/217400
AC Bra - Sambenedettese,2026-01-04T16:30:00Z,3.22,3.09,2.25,https://www.pinnacle.com/en/soccer/leagues/217400
Pianese - Ascoli,2026-01-03T13:30:00Z,4.57,3.06,1.88,https://www.pinnacle.com/en/soccer/leagues/217400
Boston United - Eastleigh,2026-01-03T15:00:00Z,2.33,3.24,3.04,https://www.pinnacle.com/en/soccer/leagues/1978
Forest Green Rovers - Halifax Town,2026-01-03T15:00:00Z,1.36,4.83,7.61,https://www.pinnacle.com/en/soccer/leagues/1978
Scunthorpe United - Sutton United,2026-01-03T15:00:00Z,1.69,4.0,4.32,https://www.pinnacle.com/en/soccer/leagues/1978
Rochdale - Brackley Town,2026-01-03T15:00:00Z,1.36,4.86,7.39,https://www.pinnacle.com/en/soccer/leagues/1978
Aldershot Town - Solihull Moors,2026-01-03T15:00:00Z,2.4,3.59,2.71,https://www.pinnacle.com/en/soccer/leagues/1978
Tamworth - Gateshead,2026-01-03T15:00:00Z,1.69,4.39,3.97,https://www.pinnacle.com/en/soccer/leagues/1978
Carlisle United - Wealdstone,2026-01-03T15:00:00Z,1.45,4.71,5.83,https://www.pinnacle.com/en/soccer/leagues/1978
Altrincham - Morecambe,2026-01-03T15:00:00Z,2.02,3.85,3.19,https://www.pinnacle.com/en/soccer/leagues/1978
Woking - Hartlepool United,2026-01-03T15:00:00Z,2.55,3.38,2.65,https://www.pinnacle.com/en/soccer/leagues/1978
Boreham Wood - York City,2026-01-03T15:00:00Z,2.51,3.72,2.5,https://www.pinnacle.com/en/soccer/leagues/1978
